datetime,timestamp,open,high,low,close,volume,turnover
2023-07-15 13:00:00,1689393600000,30273.6,30307.9,30273.5,30304.9,224.429,6798447.3524
2023-07-15 13:30:00,1689395400000,30304.9,30305,30277.3,30279,233.58,7075137.1875
2023-07-15 14:00:00,1689397200000,30279,30296.6,30235.6,30250.2,473.427,14326959.6848
2023-07-15 14:30:00,1689399000000,30250.2,30285.4,30241.4,30277.1,382.652,11583344.3846
2023-07-15 15:00:00,1689400800000,30277.1,30299.9,30251.9,30280.1,381.051,11537708.2199
2023-07-15 15:30:00,1689402600000,30280.1,30300,30273.9,30291.8,317.639,9620365.2292
2023-07-15 16:00:00,1689404400000,30291.8,30333,30285.8,30309.4,948.471,28755197.9296
2023-07-15 16:30:00,1689406200000,30309.4,30343.9,30284.9,30310.1,731.978,22192589.1634
2023-07-15 17:00:00,1689408000000,30310.1,30314.4,30260,30299.9,710.189,21510051.7175
2023-07-15 17:30:00,1689409800000,30299.9,30330.6,30299.9,30300,681.161,20649156.9667
2023-07-15 18:00:00,1689411600000,30300,30330.1,30294,30330.1,672.874,20393366.2022
2023-07-15 18:30:00,1689413400000,30330.1,30344.1,30315,30339.5,543.879,16495623.3094
2023-07-15 19:00:00,1689415200000,30339.5,30360.9,30328.9,30344,578.39,17552088.3678
2023-07-15 19:30:00,1689417000000,30344,30347,30295,30310.9,489.478,14841647.0692
2023-07-15 20:00:00,1689418800000,30310.9,30320,30275,30285.4,562.586,17041699.9956
2023-07-15 20:30:00,1689420600000,30285.4,30311,30285.3,30292,350.402,10616291.8525
2023-07-15 21:00:00,1689422400000,30292,30345.8,30291.9,30343.3,372.565,11295447.3823
2023-07-15 21:30:00,1689424200000,30343.3,30343.4,30316.6,30337,308.856,9368289.9313
2023-07-15 22:00:00,1689426000000,30337,30337.1,30284,30284.1,473.792,14357880.8753
2023-07-15 22:30:00,1689427800000,30284.1,30319.3,30251.3,30307.4,767.595,23247338.9184
2023-07-15 23:00:00,1689429600000,30307.4,30313.9,30257,30273.4,366.599,11102406.365
2023-07-15 23:30:00,1689431400000,30273.4,30299.6,30261.9,30268.5,327.924,9930097.1947
2023-07-16 00:00:00,1689433200000,30268.5,30300,30235.9,30270.4,735.674,22265787.8585
2023-07-16 00:30:00,1689435000000,30270.4,30309.2,30270.4,30288.9,295.25,8945144.8941
2023-07-16 01:00:00,1689436800000,30288.9,30293.5,30227.2,30265.7,1171.266,35438700.6891
2023-07-16 01:30:00,1689438600000,30265.7,30277.3,30237.9,30260.6,505.435,15294782.7039
2023-07-16 02:00:00,1689440400000,30260.6,30294.6,30260.5,30294.6,223.958,6781576.7091
2023-07-16 02:30:00,1689442200000,30294.6,30295,30244,30267.9,249.485,7553454.513
2023-07-16 03:00:00,1689444000000,30267.9,30290,30267.9,30290,122.433,3707221.9842
2023-07-16 03:30:00,1689445800000,30290,30338,30289.9,30303.8,597.224,18108437.6964
2023-07-16 04:00:00,1689447600000,30303.8,30331.8,30297.6,30331,266.195,8070915.8196
2023-07-16 04:30:00,1689449400000,30331,30331,30308.8,30308.8,410.905,12457762.6103
2023-07-16 05:00:00,1689451200000,30308.8,30308.9,30280,30294.7,332.094,10061352.8322
2023-07-16 05:30:00,1689453000000,30294.7,30297.9,30277.7,30287.8,253.905,7690325.2551
2023-07-16 06:00:00,1689454800000,30287.8,30287.9,30267.3,30281.5,257.137,7784661.1453
2023-07-16 06:30:00,1689456600000,30281.5,30287.5,30281.5,30287.5,99.063,3000011.4655
2023-07-16 07:00:00,1689458400000,30287.5,30291.1,30264.8,30291,527.869,15979773.9977
2023-07-16 07:30:00,1689460200000,30291,30299.9,30256.7,30270.9,372.317,11270921.9439
2023-07-16 08:00:00,1689462000000,30270.9,30278.9,30255,30273.8,153.106,4634206.0979
2023-07-16 08:30:00,1689463800000,30273.8,30273.8,30253.5,30268.6,152.344,4610359.9805
2023-07-16 09:00:00,1689465600000,30268.6,30293,30255.9,30262.6,247.539,7492749.7983
2023-07-16 09:30:00,1689467400000,30262.6,30284,30262.5,30284,143.043,4329975.6113
2023-07-16 10:00:00,1689469200000,30284,30315.5,30283.9,30304.5,281.018,8515733.0283
2023-07-16 10:30:00,1689471000000,30304.5,30309.6,30249.3,30254,448.069,13558389.1533
2023-07-16 11:00:00,1689472800000,30254,30256.5,30038.2,30100,5764.972,173758765.7997
2023-07-16 11:30:00,1689474600000,30100,30322,30097.4,30240,3766.237,113846408.7153
2023-07-16 12:00:00,1689476400000,30240,30252,30185.3,30185.6,1051.492,31762196.2337
2023-07-16 12:30:00,1689478200000,30185.6,30229.7,30165.5,30178.7,598.622,18077127.087
2023-07-16 13:00:00,1689480000000,30178.7,30206.5,30147.1,30156,792.349,23904243.5337
2023-07-16 13:30:00,1689481800000,30156,30169.2,30125,30145.7,680.075,20504472.3348
2023-07-16 14:00:00,1689483600000,30145.7,30219.3,30145,30203,611.935,18475893.5261
2023-07-16 14:30:00,1689485400000,30203,30227.2,30188.5,30222.7,265.405,8016063.8691
2023-07-16 15:00:00,1689487200000,30222.7,30235,30209.5,30235,313.298,9468265.8935
2023-07-16 15:30:00,1689489000000,30235,30296,30234.1,30243.5,1009.524,30552630.9652
2023-07-16 16:00:00,1689490800000,30243.5,30289.1,30236.3,30264.9,468.039,14165128.6291
2023-07-16 16:30:00,1689492600000,30264.9,30269,30252.1,30252.2,198.164,5996479.2714
2023-07-16 17:00:00,1689494400000,30252.2,30293,30252.1,30286.1,320.647,9706100.0202
2023-07-16 17:30:00,1689496200000,30286.1,30286.1,30257.7,30280.7,685.142,20740342.4018
2023-07-16 18:00:00,1689498000000,30280.7,30306.2,30270.1,30299.9,432.315,13094378.2796
2023-07-16 18:30:00,1689499800000,30299.9,30302,30275.9,30294.9,360.242,10910127.0298
2023-07-16 19:00:00,1689501600000,30294.9,30339,30267.4,30296,1216.894,36880041.7648
2023-07-16 19:30:00,1689503400000,30296,30307.4,30262.1,30277.6,648.165,19627111.1045
2023-07-16 20:00:00,1689505200000,30277.6,30300.9,30267.7,30290,341.804,10351786.9522
2023-07-16 20:30:00,1689507000000,30290,30308.2,30282.8,30293.6,212.357,6434045.1248
2023-07-16 21:00:00,1689508800000,30293.6,30325,30277,30279.2,404.578,12259611.6113
2023-07-16 21:30:00,1689510600000,30279.2,30289.8,30275,30278.1,266.476,8069547.0315
2023-07-16 22:00:00,1689512400000,30278.1,30286.9,30250.2,30272,353.208,10690320.3226
2023-07-16 22:30:00,1689514200000,30272,30296,30270,30284.3,529.763,16045941.7474
2023-07-16 23:00:00,1689516000000,30284.3,30445.4,30284.2,30387.8,3066.118,93116779.3706
2023-07-16 23:30:00,1689517800000,30387.8,30417,30324.1,30387.8,2143.349,65115549.2164
2023-07-17 00:00:00,1689519600000,30387.8,30414.4,30368.5,30393,751.975,22855152.9035
2023-07-17 00:30:00,1689521400000,30393,30393,30359,30364.8,419.62,12745883.2687
2023-07-17 01:00:00,1689523200000,30364.8,30365.5,30300,30357.5,1191.706,36150850.8075
2023-07-17 01:30:00,1689525000000,30357.5,30384,30334.5,30349.5,455.27,13821835.1338
2023-07-17 02:00:00,1689526800000,30349.5,30375.2,30345,30366.8,454.337,13791492.4635
2023-07-17 02:30:00,1689528600000,30366.8,30390.9,30360.1,30369.2,714.13,21695103.2819
2023-07-17 03:00:00,1689530400000,30369.2,30384.9,30306,30317.2,500.994,15201401.7305
2023-07-17 03:30:00,1689532200000,30317.2,30332.1,30125,30262,3499.398,105834472.052
2023-07-17 04:00:00,1689534000000,30262,30287.3,30225,30254.5,780.203,23611150.921
2023-07-17 04:30:00,1689535800000,30254.5,30256.4,30180.9,30240,1026.446,31026150.8413
2023-07-17 05:00:00,1689537600000,30240,30287,30227.2,30253.6,555.017,16792066.4211
2023-07-17 05:30:00,1689539400000,30253.6,30284.4,30249.8,30260.1,201.545,6100663.4203
2023-07-17 06:00:00,1689541200000,30260.1,30303.5,30260,30295.5,442.173,13390482.5513
2023-07-17 06:30:00,1689543000000,30295.5,30295.6,30275,30280,200.977,6085896.4078
2023-07-17 07:00:00,1689544800000,30280,30345.5,30245.1,30300,711.735,21566995.5801
2023-07-17 07:30:00,1689546600000,30300,30325.7,30286,30307.3,234.208,7098751.6951
2023-07-17 08:00:00,1689548400000,30307.3,30318.1,30190.3,30194.4,958.135,28978622.2079
2023-07-17 08:30:00,1689550200000,30194.4,30244.9,30108.5,30221.4,3199.73,96536472.1989
2023-07-17 09:00:00,1689552000000,30221.4,30302.6,30181.8,30251.4,1571.335,47533283.5247
2023-07-17 09:30:00,1689553800000,30251.4,30252,30156.3,30195.4,1317.427,39794753.0338
2023-07-17 10:00:00,1689555600000,30195.4,30262.3,30175.3,30255.1,651.232,19684996.5539
2023-07-17 10:30:00,1689557400000,30255.1,30317,30255.1,30271.2,673.234,20389151.9157
2023-07-17 11:00:00,1689559200000,30271.2,30285.9,30263,30273,189.692,5742628.1891
2023-07-17 11:30:00,1689561000000,30273,30278.8,30239.5,30244,477.284,14440298.6757
2023-07-17 12:00:00,1689562800000,30244,30273.4,30237.9,30255.1,245.282,7421634.0013
2023-07-17 12:30:00,1689564600000,30255.1,30300,30255,30294.5,440.429,13338137.2839
2023-07-17 13:00:00,1689566400000,30294.5,30294.5,30279.9,30284.5,195.83,5931041.6057
2023-07-17 13:30:00,1689568200000,30284.5,30309,30261.4,30282.9,358.229,10849054.2192
2023-07-17 14:00:00,1689570000000,30282.9,30311.5,30268.1,30283.4,472.628,14318633.843
2023-07-17 14:30:00,1689571800000,30283.4,30300.4,30250,30250,415.385,12575953.9674
2023-07-17 15:00:00,1689573600000,30250,30264.4,30250,30262,213.749,6467532.2723
2023-07-17 15:30:00,1689575400000,30262,30268,30224.1,30259.3,442.337,13379567.9623
2023-07-17 16:00:00,1689577200000,30259.3,30275.2,30250.5,30275.1,254.617,7705232.1983
2023-07-17 16:30:00,1689579000000,30275.1,30275.2,30221.9,30269.6,552.861,16722092.4208
2023-07-17 17:00:00,1689580800000,30269.6,30314.7,30254,30308,817.219,24753074.8969
2023-07-17 17:30:00,1689582600000,30308,30318.8,30245.9,30246,816.034,24713432.0293
2023-07-17 18:00:00,1689584400000,30246,30264.5,30204.3,30220.9,1317.942,39841387.2222
2023-07-17 18:30:00,1689586200000,30220.9,30220.9,30133.3,30167.6,1703.039,51396609.366
2023-07-17 19:00:00,1689588000000,30167.6,30199.8,29930.1,30117.1,8082.318,242947890.1403
2023-07-17 19:30:00,1689589800000,30117.1,30169.9,30027.1,30152.2,3565.777,107323733.3643
2023-07-17 20:00:00,1689591600000,30152.2,30256,30135,30198.4,2751.303,83105337.9833
2023-07-17 20:30:00,1689593400000,30198.4,30209.9,30140.3,30146.2,828.433,25000998.7524
2023-07-17 21:00:00,1689595200000,30146.2,30161.2,30016.2,30061.5,3687.223,110909320.6788
2023-07-17 21:30:00,1689597000000,30061.5,30199.8,30011.5,30194.4,3179.489,95755768.229
2023-07-17 22:00:00,1689598800000,30194.4,30275.4,30145.6,30227,1765.82,53346210.6959
2023-07-17 22:30:00,1689600600000,30227,30299.1,30152.1,30272,2283.048,69028105.4673
2023-07-17 23:00:00,1689602400000,30272,30294.9,30213.9,30239.9,1463.534,44288134.7921
2023-07-17 23:30:00,1689604200000,30239.9,30272.7,30216.7,30261,509.25,15404593.7333
2023-07-18 00:00:00,1689606000000,30261,30279.1,30125,30151.7,1996.642,60290384.9454
2023-07-18 00:30:00,1689607800000,30151.7,30176.1,30102.5,30160.2,1390.391,41918968.8221
2023-07-18 01:00:00,1689609600000,30160.2,30229.5,30126.8,30176.1,1545.104,46650079.411
2023-07-18 01:30:00,1689611400000,30176.1,30177.8,30061,30128.1,2405.356,72417093.6028
2023-07-18 02:00:00,1689613200000,30128.1,30144,29880,30113,7154.1,214630015.3666
2023-07-18 02:30:00,1689615000000,30113,30152.7,29982.2,30015,2930.082,88140504.7424
2023-07-18 03:00:00,1689616800000,30015,30048.2,29961.8,30008.5,1865.297,55961840.797
2023-07-18 03:30:00,1689618600000,30008.5,30008.6,29610,29781,16529.281,492286172.6927
2023-07-18 04:00:00,1689620400000,29781,29916.7,29733.1,29900,4166.558,124292646.0532
2023-07-18 04:30:00,1689622200000,29900,29910.3,29818,29870,1403.431,41912384.1449
2023-07-18 05:00:00,1689624000000,29870,29976,29865.5,29919.8,1958.658,58631118.6495
2023-07-18 05:30:00,1689625800000,29919.8,29923.5,29888.1,29914,696.98,20842872.0597
2023-07-18 06:00:00,1689627600000,29914,30086.8,29910.1,30047.1,2454.351,73651701.97
2023-07-18 06:30:00,1689629400000,30047.1,30290.4,30002.1,30224.7,5609.348,169331002.4797
2023-07-18 07:00:00,1689631200000,30224.7,30252.4,30144,30176.1,2226.643,67217259.1315
2023-07-18 07:30:00,1689633000000,30176.1,30195,30080.2,30092.4,1212.266,36525642.5086
2023-07-18 08:00:00,1689634800000,30092.4,30127.2,30060.3,30109.9,818.225,24617443.9978
2023-07-18 08:30:00,1689636600000,30109.9,30150,30103.7,30120,895.666,26984276.0024
2023-07-18 09:00:00,1689638400000,30120,30175.3,30090,30174,1123.263,33844189.9269
2023-07-18 09:30:00,1689640200000,30174,30181.3,30118.8,30150.1,510.939,15403184.3258
2023-07-18 10:00:00,1689642000000,30150.1,30180,30130,30165.7,403.808,12178724.5952
2023-07-18 10:30:00,1689643800000,30165.7,30224.6,30155,30197.2,736.533,22236378.9771
2023-07-18 11:00:00,1689645600000,30197.2,30211.7,30130,30138.3,528.961,15958853.277
2023-07-18 11:30:00,1689647400000,30138.3,30138.4,30085.9,30100,733.727,22093145.6275
2023-07-18 12:00:00,1689649200000,30100,30134.4,30093.6,30095.6,434.908,13095587.7505
2023-07-18 12:30:00,1689651000000,30095.6,30125,30056.5,30056.5,866.053,26052326.5471
2023-07-18 13:00:00,1689652800000,30056.5,30089,30023,30066.2,805.936,24219939.7708
2023-07-18 13:30:00,1689654600000,30066.2,30105.9,30054.9,30105.9,608.18,18296761.1484
2023-07-18 14:00:00,1689656400000,30105.9,30107,30057,30057,478.954,14407076.4303
2023-07-18 14:30:00,1689658200000,30057,30078.3,30015.4,30032.1,1237.897,37185219.7057
2023-07-18 15:00:00,1689660000000,30032.1,30081.6,29985,30030.1,2271.74,68235294.6707
2023-07-18 15:30:00,1689661800000,30030.1,30030.1,29907,29976,3117.729,93406207.2399
2023-07-18 16:00:00,1689663600000,29976,30019.5,29955.6,30000.1,1103.841,33115039.1683
2023-07-18 16:30:00,1689665400000,30000.1,30014,29925,29947.9,1494.65,44788429.5167
2023-07-18 17:00:00,1689667200000,29947.9,30076.1,29865.9,30047.8,4315.682,129287964.6878
2023-07-18 17:30:00,1689669000000,30047.8,30100,29999.9,30007.9,2551.601,76666918.1137
2023-07-18 18:00:00,1689670800000,30007.9,30027.8,29950.2,30002,1109.07,33260495.096
2023-07-18 18:30:00,1689672600000,30002,30002.1,29934,29942.6,740.409,22183413.016
2023-07-18 19:00:00,1689674400000,29942.6,29963.6,29891,29937,1461.518,43739430.0299
2023-07-18 19:30:00,1689676200000,29937,30023,29926.1,29975.9,1569.78,47065637.0009
2023-07-18 20:00:00,1689678000000,29975.9,30059.4,29974.8,30015.1,1149.853,34506944.4413
2023-07-18 20:30:00,1689679800000,30015.1,30032.6,29780,29866.5,5460.551,163125877.8261
2023-07-18 21:00:00,1689681600000,29866.5,29908.6,29801.8,29833.3,3029.016,90442755.7402
2023-07-18 21:30:00,1689683400000,29833.3,29860,29703.8,29768.8,5580.817,166167873.1893
2023-07-18 22:00:00,1689685200000,29768.8,29830.5,29660,29767,4616.687,137390280.4969
2023-07-18 22:30:00,1689687000000,29767,29858.1,29753,29819.7,2583.615,77014033.905
2023-07-18 23:00:00,1689688800000,29819.7,30018,29813.2,29924.8,4983.749,149101454.8578
2023-07-18 23:30:00,1689690600000,29924.8,29976.8,29791.7,29912.5,3833.309,114589890.9416
2023-07-19 00:00:00,1689692400000,29912.5,29920.1,29833,29843,1537.627,45932800.8421
2023-07-19 00:30:00,1689694200000,29843,29911.2,29820,29900.6,1312.838,39205903.0035
2023-07-19 01:00:00,1689696000000,29900.6,29950,29880.3,29884.9,1427.646,42709484.2774
2023-07-19 01:30:00,1689697800000,29884.9,29911.7,29362,29687,15235.379,451370612.7354
2023-07-19 02:00:00,1689699600000,29687,29754.1,29658.7,29709.7,3530.952,104903491.5785
2023-07-19 02:30:00,1689701400000,29709.7,29826.1,29690,29808.7,1702.52,50669738.9245
2023-07-19 03:00:00,1689703200000,29808.7,29916.9,29777.8,29916.9,2860.654,85410340.7715
2023-07-19 03:30:00,1689705000000,29916.9,29919.7,29850,29895.6,1218.369,36402906.0447
2023-07-19 04:00:00,1689706800000,29895.6,29930.3,29740.5,29749.7,2210.381,65919591.9723
2023-07-19 04:30:00,1689708600000,29749.7,29796.5,29652.2,29699.9,2767.038,82259750.0072
2023-07-19 05:00:00,1689710400000,29699.9,29770,29683.7,29711,1008.561,29985055.3828
2023-07-19 05:30:00,1689712200000,29711,29796,29672,29762.2,1059.905,31530290.7584
2023-07-19 06:00:00,1689714000000,29762.2,29820,29738.1,29816.4,801.152,23862176.8433
2023-07-19 06:30:00,1689715800000,29816.4,29816.5,29760,29785.6,447.443,13327930.4493
2023-07-19 07:00:00,1689717600000,29785.6,29806.6,29750,29773.6,564.726,16818422.736
2023-07-19 07:30:00,1689719400000,29773.6,29813.3,29743.4,29807.5,687.316,20473883.1027
2023-07-19 08:00:00,1689721200000,29807.5,29824.2,29772.4,29824.1,644.226,19196138.5609
2023-07-19 08:30:00,1689723000000,29824.1,29851.2,29780.4,29851,821.996,24510306.058
2023-07-19 09:00:00,1689724800000,29851,29918,29833.5,29909.9,1398.219,41771964.1554
2023-07-19 09:30:00,1689726600000,29909.9,30063.4,29907.6,30041.9,4171.521,125154562.8516
2023-07-19 10:00:00,1689728400000,30041.9,30060.9,29936.6,29978,1792.428,53757272.5352
2023-07-19 10:30:00,1689730200000,29978,30000.8,29950,29994,546.347,16378485.5688
2023-07-19 11:00:00,1689732000000,29994,30011.6,29961,29961,637.161,19109286.5267
2023-07-19 11:30:00,1689733800000,29961,30019,29961,30015.9,522.381,15672883.27
2023-07-19 12:00:00,1689735600000,30015.9,30069.5,30000,30036.3,1269.841,38142025.5232
2023-07-19 12:30:00,1689737400000,30036.3,30061,29987.6,30042.3,1125.513,33796991.1507
2023-07-19 13:00:00,1689739200000,30042.3,30189.9,30039,30126.3,3931.976,118440362.6833
2023-07-19 13:30:00,1689741000000,30126.3,30173.3,30081.6,30090,1176.112,35427783.1813
2023-07-19 14:00:00,1689742800000,30090,30111.8,30069.2,30074.5,713.086,21454853.5456
2023-07-19 14:30:00,1689744600000,30074.5,30098,30053,30090.1,506.974,15247095.2089
2023-07-19 15:00:00,1689746400000,30090.1,30100,30030,30030.9,892.477,26827950.2664
2023-07-19 15:30:00,1689748200000,30030.9,30052,29980,30028.2,1411.534,42373113.3688
2023-07-19 16:00:00,1689750000000,30028.2,30059,30007.1,30028.9,696.289,20909272.6577
2023-07-19 16:30:00,1689751800000,30028.9,30031.5,29942.8,29983,2258.216,67704058.9173
2023-07-19 17:00:00,1689753600000,29983,30001,29942.8,30000.2,1225.052,36717711.9778
2023-07-19 17:30:00,1689755400000,30000.2,30001.6,29860,29907,2737.179,81887611.0354
2023-07-19 18:00:00,1689757200000,29907,29974.3,29843.3,29968.4,2241.233,67041951.898
2023-07-19 18:30:00,1689759000000,29968.4,30033,29954,29991,1611.739,48345258.8095
2023-07-19 19:00:00,1689760800000,29991,30021.8,29971.8,29975,848.938,25463022.2391
2023-07-19 19:30:00,1689762600000,29975,30004.9,29963.2,29973.2,610.915,18314045.2823
2023-07-19 20:00:00,1689764400000,29973.2,29995.6,29947,29976.7,682.755,20462423.9493
2023-07-19 20:30:00,1689766200000,29976.7,30018.1,29958.4,30004,550.466,16508317.9553
2023-07-19 21:00:00,1689768000000,30004,30008.4,29910,29917.9,1187.282,35550385.1797
2023-07-19 21:30:00,1689769800000,29917.9,29958,29872,29933.2,1143.028,34200736.9613
2023-07-19 22:00:00,1689771600000,29933.2,29941.8,29801.4,29935.9,3194.481,95451732.8505
2023-07-19 22:30:00,1689773400000,29935.9,30124.7,29916.7,29980,6774.021,203335811.5493
2023-07-19 23:00:00,1689775200000,29980,30040,29835,29853.7,4184.66,125129358.8026
2023-07-19 23:30:00,1689777000000,29853.7,29884,29761.2,29808.7,4489.597,133869602.9377
2023-07-20 00:00:00,1689778800000,29808.7,29887.9,29734.6,29864.4,2538.684,75686936.3607
2023-07-20 00:30:00,1689780600000,29864.4,29985.7,29850.1,29941.7,2208.248,66075084.5269
2023-07-20 01:00:00,1689782400000,29941.7,29962.2,29856,29880.3,1435.8,42948312.0601
2023-07-20 01:30:00,1689784200000,29880.3,29902.8,29852.1,29889.8,602.984,18014856.788
2023-07-20 02:00:00,1689786000000,29889.8,29994.9,29868.6,29944.1,1321.95,39585209.5273
2023-07-20 02:30:00,1689787800000,29944.1,30075,29916.7,29977.9,3137.882,94153889.6222
2023-07-20 03:00:00,1689789600000,29977.9,30045.3,29929.6,30001.9,1500.224,44985192.0026
2023-07-20 03:30:00,1689791400000,30001.9,30080,29953,30064.3,1626.284,48834376.4605
2023-07-20 04:00:00,1689793200000,30064.3,30100,30016.3,30045.7,2071.052,62258092.0635
2023-07-20 04:30:00,1689795000000,30045.7,30063.5,30011.6,30024.9,1009.916,30335106.0713
2023-07-20 05:00:00,1689796800000,30024.9,30038,29945.7,29972.1,1385.689,41566511.0259
2023-07-20 05:30:00,1689798600000,29972.1,30012,29934,29949.9,1170.786,35090667.0221
2023-07-20 06:00:00,1689800400000,29949.9,29951.6,29833.4,29914.7,2283.254,68239666.9977
2023-07-20 06:30:00,1689802200000,29914.7,29962,29903.6,29919.3,1073.545,32129245.5331
2023-07-20 07:00:00,1689804000000,29919.3,29945,29866.2,29902.2,661.439,19777292.2465
2023-07-20 07:30:00,1689805800000,29902.2,29905.4,29830.1,29856.8,917.344,27386451.9335
2023-07-20 08:00:00,1689807600000,29856.8,29899.2,29810,29895,1078.667,32199409.1962
2023-07-20 08:30:00,1689809400000,29895,29923,29884.1,29888.8,539.785,16142224.3012
2023-07-20 09:00:00,1689811200000,29888.8,29925.3,29880,29895.5,399.694,11952098.2065
2023-07-20 09:30:00,1689813000000,29895.5,29998,29864.2,29983.7,1071.47,32094866.5961
2023-07-20 10:00:00,1689814800000,29983.7,30013.7,29955.4,29980.1,1057.932,31726623.9152
2023-07-20 10:30:00,1689816600000,29980.1,30002,29967.7,29977.5,355.519,10660489.13
2023-07-20 11:00:00,1689818400000,29977.5,30035,29977.5,30018.9,577.764,17340985.2849
2023-07-20 11:30:00,1689820200000,30018.9,30024.9,29961,29971,552.761,16575821.4405
2023-07-20 12:00:00,1689822000000,29971,29981.4,29915,29917.9,703.317,21063003.1815
2023-07-20 12:30:00,1689823800000,29917.9,29939.8,29902.5,29934.6,444.585,13302228.9653
2023-07-20 13:00:00,1689825600000,29934.6,29953,29912.6,29919.3,356.869,10683816.2716
2023-07-20 13:30:00,1689827400000,29919.3,29969.3,29919.2,29950,306.464,9177537.2519
2023-07-20 14:00:00,1689829200000,29950,30073.4,29934.1,30026.7,2420.346,72644243.3746
2023-07-20 14:30:00,1689831000000,30026.7,30177.8,30021.9,30120.4,4352.768,131091412.6561
2023-07-20 15:00:00,1689832800000,30120.4,30199.8,30075,30183,2419.635,72906604.2147
2023-07-20 15:30:00,1689834600000,30183,30186.1,30083.9,30106.7,1750.355,52737732.051
2023-07-20 16:00:00,1689836400000,30106.7,30242.7,30092.6,30198.2,2368.138,71447297.349
2023-07-20 16:30:00,1689838200000,30198.2,30211.4,30160.2,30190,1892.71,57133491.3378
2023-07-20 17:00:00,1689840000000,30190,30212.3,30158,30197.2,912.694,27552236.0331
2023-07-20 17:30:00,1689841800000,30197.2,30315,30175.8,30248.6,3820.81,115624268.2715
2023-07-20 18:00:00,1689843600000,30248.6,30300,30200,30274.3,3597.444,108846397.0307
2023-07-20 18:30:00,1689845400000,30274.3,30386.8,30272.8,30314.2,5598.383,169881248.921
2023-07-20 19:00:00,1689847200000,30314.2,30407,30314.2,30354.4,3701.207,112380373.0648
2023-07-20 19:30:00,1689849000000,30354.4,30401.3,30260,30280.2,2593.536,78651406.8831
2023-07-20 20:00:00,1689850800000,30280.2,30295,30240.3,30262.1,1410.22,42682084.0999
2023-07-20 20:30:00,1689852600000,30262.1,30297.5,30243.3,30262.9,963.014,29149650.4996
2023-07-20 21:00:00,1689854400000,30262.9,30315.3,30250,30252.6,878.529,26596095.9971
2023-07-20 21:30:00,1689856200000,30252.6,30261,30184.2,30206,2331.938,70468431.8167
2023-07-20 22:00:00,1689858000000,30206,30237.5,30160.7,30222.7,1994.344,60227984.1459
2023-07-20 22:30:00,1689859800000,30222.7,30263.8,30214,30214,1207.875,36528362.2409
2023-07-20 23:00:00,1689861600000,30214,30232.4,30095,30110,3563.51,107409371.5218
2023-07-20 23:30:00,1689863400000,30110,30110,29563.7,29760.1,26896.577,801404540.4776
2023-07-21 00:00:00,1689865200000,29760.1,29832,29687.2,29820.5,6060.789,180495793.3647
2023-07-21 00:30:00,1689867000000,29820.5,29827.4,29741.9,29789,2211.179,65857842.3724
2023-07-21 01:00:00,1689868800000,29789,29857.3,29720.5,29747,3345.916,99683542.476
2023-07-21 01:30:00,1689870600000,29747,29764,29632.1,29702.6,2943.536,87431815.1961
2023-07-21 02:00:00,1689872400000,29702.6,29732.2,29676.5,29702.8,1376.078,40883848.0073
2023-07-21 02:30:00,1689874200000,29702.8,29811.6,29682.3,29741.1,1822.975,54255066.3865
2023-07-21 03:00:00,1689876000000,29741.1,29756.5,29488.1,29572.9,5276.3,156272495.7094
2023-07-21 03:30:00,1689877800000,29572.9,29782.8,29549.6,29672.2,5884.912,174684297.1863
2023-07-21 04:00:00,1689879600000,29672.2,29748.9,29655,29733.9,1090.646,32388046.8625
2023-07-21 04:30:00,1689881400000,29733.9,29746.8,29661.4,29743,1052.03,31260280.4721
2023-07-21 05:00:00,1689883200000,29743,29753,29666,29712.1,1088.236,32326993.1816
2023-07-21 05:30:00,1689885000000,29712.1,29727.8,29647.1,29727.7,1008.37,29932522.5491
2023-07-21 06:00:00,1689886800000,29727.7,29888.8,29724.2,29835.7,3634.876,108337296.2933
2023-07-21 06:30:00,1689888600000,29835.7,29881.6,29791.5,29859.7,2625.197,78292430.3177
2023-07-21 07:00:00,1689890400000,29859.7,29865.4,29800.3,29800.3,981.531,29272758.6743
2023-07-21 07:30:00,1689892200000,29800.3,29818.2,29776.6,29795.8,631.818,18825251.2237
2023-07-21 08:00:00,1689894000000,29795.8,29808.8,29771.2,29797.1,540.581,16104678.3366
2023-07-21 08:30:00,1689895800000,29797.1,29802.3,29774.3,29792.9,529.025,15757616.9465
2023-07-21 09:00:00,1689897600000,29792.9,29809.2,29751.2,29762,839.74,25008762.4997
2023-07-21 09:30:00,1689899400000,29762,29822.3,29710.9,29770.2,1251.616,37258023.5085
2023-07-21 10:00:00,1689901200000,29770.2,29884.6,29750,29853,1350.51,40279626.571
2023-07-21 10:30:00,1689903000000,29853,29879.8,29805.6,29861.4,1279.664,38186466.8237
2023-07-21 11:00:00,1689904800000,29861.4,29943,29820.9,29921.7,2784.657,83244537.5033
2023-07-21 11:30:00,1689906600000,29921.7,29922.4,29865,29890,881.515,26344313.0705
2023-07-21 12:00:00,1689908400000,29890,29925.3,29873.4,29874.9,738.483,22081450.4942
2023-07-21 12:30:00,1689910200000,29874.9,29904.9,29861.5,29887.3,635.848,19001753.9269
2023-07-21 13:00:00,1689912000000,29887.3,29892.7,29850.7,29857.1,439.141,13115171.9998
2023-07-21 13:30:00,1689913800000,29857.1,29880,29852,29852.1,352.521,10528379.5065
